wujinf(5664):TNPM,ACTION TAKEN: Hi Zheng We are waiting for the requested details. It is been long time we are chasing for it. Requesting you to please manage to collect the data so that we can movefaster on this PMR. For now if this issue is not in your priority list please let us know we will close this PMR for now and can reopen once get the data. Thanks and Regards Nilesh L2_suppor
wujinf(5664):TNPM,ACTION TAKEN: Customer does not want to continue on this issue.
Reported data now missing,ACTION TAKEN: In addition to our previous mail could you please provide us below information 1.Latest proviso.log 2.Output of ls lRt command in DC_HOME Also from the provided dccmd status it seems like FC_QUOTA has reached up to its limit and hence showing status as Flow control asserted for FTE.1.1 . So could you please follow below steps to increase the FC_QUOTA 1)As a root user open the topology editor. 2)Load the existing topology from database. 3)Select physical view click on Disc Usage Server. 4)Edit the FC_QUOTA value and increase as per your convenience. 5)save the topology and run deployer for installation. Then bounce datachannel by using following steps 1] Stop all components. dccmd stop all 2] Kill visual processes. 3] Start the visual processes in below order. cnsw logw cmgrw amgrw 4] Start the DC components. dccmd start all Also please provide dccmd status after sometime by following above steps. Also a fix is provided to the customer IF62189.pvst .
CME Processing Information,Action taken : Sent mail to customer. Hi Srinivas I had discussion with my team regarding your query. Below is the outcomeof that. 1) Do the load balancing immediately. Every hour you delay is another hour of data that the CME will struggle to process and another hour of inaccuracy in the long running aggregations (daily/weekly/monthly) 2) If you want to attempt to preserve as much raw + hourly data as possible let the old CME continue processing and restart it whenever itcrashes. If the CME can process 1 hour of data (even if it blows up immediately after it writes the files) then you are in good shape to minimize data loss. If the CME is not able to process 1 hour of data (and write the BOFs that get sent to LDR) then you may end up needing to delete all of the data between now and the time the load balancing change is applied to inventory/metadata. All aggregations are reset to 0 at the beginning of the period so any data in the daily/weekly/monthly aggregation in the old CME up to the time the load balance change is made will get lost. There is nothing youcan do to fix that. The sooner you make the change the less data you will lose. Thanks Sarvesh
CME Processing Information,Action taken : Sent mail to customer. Hi Srinivas As discussed over call we are moving ahead & closing the PMR. Thanks for update & closure consent on this. We will complete PMR closing formalities. In case you have query related to suggestion provided on this PMR you will be able to mail us & reopen this PMR within next 28 days. Thank you for contacting TNPM Support. Regards Rushabhdeo Kidile
CME Processing Information,ACTION TAKEN: I had discussion with my team regarding your query. Below is the outcome of that. 1) Do the load balancing immediately. Every hour you delay is another hour of data that the CME will struggle to process and another hour of inaccuracy in the long running aggregations (daily/weekly/monthly) 2) If you want to attempt to preserve as much raw + hourly data as possible let the old CME continue processing and restart it whenever itcrashes. If the CME can process 1 hour of data (even if it blows up immediately after it writes the files) then you are in good shape to minimize data loss. If the CME is not able to process 1 hour of data (and write the BOFs that get sent to LDR) then you may end up needing to delete all of the data between now and the time the load balancing change is applied to inventory/metadata. All aggregations are reset to 0 at the beginning of the period so any data in the daily/weekly/monthly aggregation in the old CME up to the time the load balance change is made will get lost. There is nothing youcan do to fix that. The sooner you make the change the less data you will lose.
TIVOLI NETCOOL PERFORMANCE MANAGER,Action taken : Sent mail to customer. Hi Fabian Could be please update us on this PMR. Please let us know whether you are able to see day in reports after applying the fix. Thanks Sarvesh
TIVOLI NETCOOL PERFORMANCE MANAGER,Action taken : Sent mail to customer. Hi Fabian As discussed over call we will close this PMR as you are currently not facing the issue reported in this PMR. However you can reopen the PMR within 28 days if you face same issue again. Thanks Sarvesh
TIVOLI NETCOOL PERFORMANCE MANAGER,ACTION TAKEN: Provided IF62189.pvst to resolve the issue.
CME in a loop of crashing and creating walkback files,Action taken : Sent mail to customer. Hi Ronny Thanks for the closure consent. We will move ahead and complete the closing formalities of this PMR. Regards Sarvesh
CME in a loop of crashing and creating walkback files,ACTION TAKEN: After following below steps CME.1.6 was showing running status in the output of dccmd status. Stop CME.1.6 Rename state directory DC_HOME/CME.1.6/SLE.1006 to backup_state Start CME.1.6 You can perform same steps for CME.1.11.
LDR not processing data,ACTION TAKEN : Mail To Customer Hi Shrikant Thanks for contacting Tivoli Support. This is to acknowledge that we have received PMR 35483044866 Please let us go through the problem description our support engineer will contact you shortly with further updates.
LDR not processing data,Action taken : Sent mail to customer. Hi Mahesh Thanks for an update. Please keep us posted with the same. Regards Sarvesh
LDR not processing data,ACTION TAKEN: Thanks for your time in WebEx Session. To update Team below is the WebExsummary: WebEx summary: 1. It was observed that the FC_QUOTA was 90% due to which all components went to flow control state. 2. So FC_QUOTA was increased from 24 GB to 34 GB and all components were restarted. 3. Till end of session all components were out of flow control state and catching up the backlog data. Thanks for update regarding current status of the DataChannel components. You can keep monitoring System & its status. Also keep us updated.
Increasing the Log retention period,ACTION TAKEN: Sent the folloup mail to customer. Hi Mahesh Please update us on this PMR. Into the last session we have increased the retention count to 12. Please update us with your findings. Thanks and Regards Nilesh L2_Owner
Increasing the Log retention period,ACTION TAKEN: Glad to hear that logs are retaining after 3 days. During webex we increased retention count to 12 by changing below parameters. GLOBAL.LOG_MAX_RETENTION_DAYS12 GLOBAL.MAX_LOGS12 LOG.LOG_MAX_LOGS12 LOG.MAX_LOGS12 Here you can change these parameters as per your requirement accordingly after generating the number of porviso.log more than retention count (count + 1) the older proviso log will be purged. Also please let us know if you are having any further queries related tothis issue.
Increasing the Log retention period,ACTION TAKEN: After monitoring the logs for 3 days customer observed that everything is working fine. And logs are generated with an expectedsize.
DataChannel CME,Action taken : Sent mail to customer. Hi Srinivas Thanks for joining the call. WebEx Summary: 1) We have removed data from 6thJune to 8thJune as per your approval. 2) Currently old CME is processing current hour data. 3) For new CME we have seen BEAT.BOF files in output directory so we have taken the backup of the state directory and restarted that CME. Please monitor those both CMEs and update us accordingly. So as discussed in call we are lowering down the severity of this PMR to 2. Regards Sarvesh
DataChannel CME,Action taken : Sent mail to customer. Hi Srinivas Yes It will good to apply that patch for all the DC server as this is an official patch. That patch include other fixes as well so I suggestto follow the readme to install. Please provide us the output of ls lrt on DLDR/do directory along withthe dc.cfg file. Thanks Shailesh
DataChannel CME,Action taken : Sent mail to customer. Hi Srinivas Could you please update us on this PMR. Please let us know the latest status so that we can move accordingly. Thanks Sarvesh
Some of the CME and FTE components are unresponsive,ACTION TAKEN: Had a call with customer we asked them to take backup of state directory and bounce the components.
Alcatel SAM log to file - Collector_lookup.csv not,ACTION TAKEN: Customer Conference call requests update on ETA .
Alcatel SAM log to file - Collector_lookup.csv not,Action taken : Sent mail to customer. Hi Gary Thanks for an update. Regarding your query let us check it and will address it in tomorrows call. Regards Sarvesh
Alcatel SAM log to file - Collector_lookup.csv not,ACTION TAKEN: During our investigation we came to know that the file permission of relation_lookup.csv was incorrect. After correcting the permission of this file reimporting the job and recompiling the job this issue got resolved. Customer agreed to close this PMR as the reported issue got resolved.
dccmd statua all error,Action taken : Sent mail to customer. Hi Anaelis Thanks for the requested information. We will go through it and will get back to you. Regards Sarvesh
dccmd statua all error,Action taken : Sent mail to customer. Hi Anaelis Thanks for confirming for WebEx session. You will receive the invite details shortly. Regards Sarvesh
dccmd statua all error,ACTION TAKEN: Solution: 1. We have added cd $DC_BIN_HOME in dccmd cnsw cmgrw amgrw before the line of execution of pvexec. 2. We have taken backup of bin directory before doing changes in script.3. We executed dccmd status all command multiple times. And it was running for all executions of commands even during polling of data.
"CME has ""HANDLE_TUPLE_ERROR"" errors in log",Action taken : Sent mail to customer. Hi Ronny Could you please update us on this PMR. Please let us know whether you are facing the issue if not then please allow us to close this PMR. Thanks Sarvesh
"CME has ""HANDLE_TUPLE_ERROR"" errors in log",Action taken : Sent mail to customer. Hi Ronny As we havent received the requested information even after three followups we are here by moving ahead and closing this PMR as we cannot keep PMR inactive for long time. Thanks Sarvesh
"CME has ""HANDLE_TUPLE_ERROR"" errors in log",ACTION TAKEN: Requested some information.
CME BAD_RECORDS for 5620 SAM logtofile tech pack,ACTION TAKEN: Shared a technote with customer on which it is mentioned that the SAM UBA creates metrics for all available metrics from the SAM device regardless if they are needed for current reporting. http:www01.ibm.com/support/docview.wssuidswg1IZ35840 It means if customer is not facing any data loss then they can ignore these messages as there is no request assigned for below metrics: 12731 12732 12739 12744 12738 12742 12737 12741 12736 12740 12736 12737 12738 12740 12739 12741 12742 12744 12731 12732 Customer agreed to close this PMR.
LDR and DLDR is showing unresponsive,Action taken : Sent mail to customer. Hi Mayukh As discussed in call after clearing some disk space on this mount pointcomponents are running fine. With your consent we will now complete the closing formalities of this PMR. Thanks for contacting TNPM support. Best Regards Shailesh Joshi
LDR and DLDR is showing unresponsive,ACTION TAKEN: After investigation we found that the oracle mount (/app) point was 100% full after clearing some disk space on this mount point components are running fine.
Reports have missing data - LDR Unavailable,Action taken : Sent mail to customer. Hi Salih The reason was one of the table PV_METRIC.C01_1WGA_000_S0 was locked thats why LDR and DLDR was unavailable to insert data into database. Thats why FTE and CME was in flow control. Please let us know if you have any further queries if not then allow usto close this PMR. Thanks Sarvesh
Reports have missing data - LDR Unavailable,Action taken : Sent mail to customer. Hi Salih Thanks for the closure consent. We will move ahead and complete the closing formalities of this PMR. Regards Sarvesh
Reports have missing data - LDR Unavailable,ACTION TAKEN: For locktimeout issue we asked customer to restart database. For below error message asked customer to follow below steps. Error : 79988:V1:141 2016.06.2315.59.28 UTC LDR.113552:5757 ERROR GYMDC10004F Shutting down the image with error: [IBM][CLI Driver][DB2/LINUXX8664] SQL0668N Operation not allowed for reason code 3 on table PV_METRIC.C01_1WGA_000_S0. SQLSTATE57016 Below are the steps to resolve this issue and its mentioned in our official TNPM document. $ db2 connect to PV $ db2 select TABSCHEMA TABNAME LOAD_STATUS from SYSIBMADM.ADMINTABINFO where load_status PENDING and tabschema PV_METRIC $ db2 load from /dev/null of del terminate into PV_METRIC.C01_1WGA_000_S0 nonrecoverable $ db2 disconnect PV
